,genre,artist,song,lyrics
2497,Rhythm and Blues,The Chords,Sh-Bo,"Life could be a dream, sweetheart"
2498,Rhythm and Blues,The Chords,Sh-Bo,"Hello, hello again, sh-boom and hopin' we'll meet again, boom (Ba-boom)"
2500,Rhythm and Blues,The Chords,Sh-Bo,Day dong da ding-dong
2501,Rhythm and Blues,The Chords,Sh-Bo,Sha-lang-a-la-lang-a-la-lang-a-la-lang-a-la
2502,Rhythm and Blues,The Chords,Sh-Bo,Whoa whoa bip
2503,Rhythm and Blues,The Chords,Sh-Bo,"Ah bo da do da dip, whoa"
2504,Rhythm and Blues,The Chords,Sh-Bo,"Life could be a dream, life could be a dream"
2505,Rhythm and Blues,The Chords,Sh-Bo,"Do do do do, sh-boom"
2507,Rhythm and Blues,John Little Willie,Fev,John Little Willie
2508,Rhythm and Blues,John Little Willie,Fev,Miscellaneous
2509,Rhythm and Blues,John Little Willie,Fev,Fever
2510,Rhythm and Blues,John Little Willie,Fev,Fever
2511,Rhythm and Blues,John Little Willie,Fev,(Davenport/Colby)
2513,Rhythm and Blues,John Little Willie,Fev,as performed by Little Willie John
2515,Rhythm and Blues,John Little Willie,Fev,Never know how much I love you
2516,Rhythm and Blues,John Little Willie,Fev,Never know how much I care
2517,Rhythm and Blues,John Little Willie,Fev,When you put your arms around me
2518,Rhythm and Blues,John Little Willie,Fev,I get a feeling that's so hard to bear
2520,Rhythm and Blues,John Little Willie,Fev,You give me fever
2521,Rhythm and Blues,John Little Willie,Fev,When you kiss me
2522,Rhythm and Blues,John Little Willie,Fev,Fever when you hold me tight
2523,Rhythm and Blues,John Little Willie,Fev,Fever in the morning
2524,Rhythm and Blues,John Little Willie,Fev,And fever all through the night
2526,Rhythm and Blues,John Little Willie,Fev,Listen to me baby
2527,Rhythm and Blues,John Little Willie,Fev,Hear every word I say
2528,Rhythm and Blues,John Little Willie,Fev,No one can love you the way I do
2529,Rhythm and Blues,John Little Willie,Fev,Cus they don't know how to love you my way
2531,Rhythm and Blues,John Little Willie,Fev,(chorus:)
2532,Rhythm and Blues,John Little Willie,Fev,You give me fever
2533,Rhythm and Blues,John Little Willie,Fev,When you kiss me
2534,Rhythm and Blues,John Little Willie,Fev,Fever when you hold me tight
2535,Rhythm and Blues,John Little Willie,Fev,Fever in the morning
2536,Rhythm and Blues,John Little Willie,Fev,And fever all through the night
2538,Rhythm and Blues,John Little Willie,Fev,Bless my soul I love you
2539,Rhythm and Blues,John Little Willie,Fev,Take this heart away
2540,Rhythm and Blues,John Little Willie,Fev,Take these arms I'll never use
2541,Rhythm and Blues,John Little Willie,Fev,And just believe in what my lips have to say
2543,Rhythm and Blues,John Little Willie,Fev,chorus
2545,Rhythm and Blues,John Little Willie,Fev,Sun lights up the daytime
2546,Rhythm and Blues,John Little Willie,Fev,Moon lights up the night
2547,Rhythm and Blues,John Little Willie,Fev,My eyes light up when you call my name
2548,Rhythm and Blues,John Little Willie,Fev,Cus I know your gonna treat me right
2550,Rhythm and Blues,John Little Willie,Fev,chorus
2552,Rhythm and Blues,John Little Willie,Fev,hum one verse
2554,Rhythm and Blues,John Little Willie,Fev,"transcribed by <a class=""__cf_email__"" data-cfemail=""22485647505043514b624b4c5647504341414751510c414d4f"" href=""/cdn-cgi/l/email-protection"">email protected</a>"
2556,Rhythm and Blues,The Supremes,Come See About ,"I've been crying, 'cause I'm lonely for you"
2557,Rhythm and Blues,The Supremes,Come See About ,Smiles have all turned to tears
2558,Rhythm and Blues,The Supremes,Come See About ,But tears won't wash away the fears
2559,Rhythm and Blues,The Supremes,Come See About ,That you're never ever gonna return
2560,Rhythm and Blues,The Supremes,Come See About ,To ease the fire that within me burns
2562,Rhythm and Blues,The Supremes,Come See About ,It keeps me crying baby for you
2563,Rhythm and Blues,The Supremes,Come See About ,Keeps me sighin' baby for you
2564,Rhythm and Blues,The Supremes,Come See About ,So won't you hurry?
2565,Rhythm and Blues,The Supremes,Come See About ,"Come on boy, see about me"
2566,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2567,Rhythm and Blues,The Supremes,Come See About ,"See about you, baby"
2568,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2570,Rhythm and Blues,The Supremes,Come See About ,I've given up my friends just for you
2571,Rhythm and Blues,The Supremes,Come See About ,My friends are gone and you have too
2572,Rhythm and Blues,The Supremes,Come See About ,No peace shall I find
2573,Rhythm and Blues,The Supremes,Come See About ,Until you come back and be mine
2574,Rhythm and Blues,The Supremes,Come See About ,No matter what you do or say
2575,Rhythm and Blues,The Supremes,Come See About ,I'm gonna love you anyway
2577,Rhythm and Blues,The Supremes,Come See About ,"Keep on crying, baby for you"
2578,Rhythm and Blues,The Supremes,Come See About ,"I'm gonna keep sighin', baby for you"
2579,Rhythm and Blues,The Supremes,Come See About ,"So come on, hurry"
2580,Rhythm and Blues,The Supremes,Come See About ,Come on and see about me
2581,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2582,Rhythm and Blues,The Supremes,Come See About ,"See about you, baby"
2583,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2585,Rhythm and Blues,The Supremes,Come See About ,"Sometimes up, sometimes down"
2586,Rhythm and Blues,The Supremes,Come See About ,My life's so uncertain with you not around
2587,Rhythm and Blues,The Supremes,Come See About ,From my arms you maybe out of reach
2588,Rhythm and Blues,The Supremes,Come See About ,But my heart says you're here to keep
2590,Rhythm and Blues,The Supremes,Come See About ,"Keeps me crying, baby for you"
2591,Rhythm and Blues,The Supremes,Come See About ,"Keep on, keep on crying, baby for you"
2592,Rhythm and Blues,The Supremes,Come See About ,So won't you hurry?
2593,Rhythm and Blues,The Supremes,Come See About ,"Come on boy, see about me"
2594,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2595,Rhythm and Blues,The Supremes,Come See About ,"See about you, baby"
2596,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2598,Rhythm and Blues,The Supremes,Come See About ,You know I'm so lonely
2599,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2600,Rhythm and Blues,The Supremes,Come See About ,I love you only
2601,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2602,Rhythm and Blues,The Supremes,Come See About ,"See about your, baby"
2603,Rhythm and Blues,The Supremes,Come See About ,  (Come see about me)
2605,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"Ooh, this old heart of mine, been broken thousand times"
2606,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"Each time you break away, I fear you're gone to stay"
2607,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"Lonely nights that come, memories that go"
2608,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"Bringing you back again, hurting me more and more"
2610,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Maybe it's my mistake
2611,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,To show this love I feel inside
2612,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,'Cause each day that passes by
2613,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,You've got me never knowing if I'm coming or going but I
2615,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I love you
2616,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"This is old heart, darling is weak for you"
2617,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"I love you, yes I do, yes I do"
2619,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,These old arms of mine
2620,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Miss having you around
2621,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Makes these tears inside
2622,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Start pouring down
2624,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Always with half a kiss
2625,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,You remind me of what I miss
2626,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Though I try to control myself
2627,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,Like a fool I start grinnin' 'cause my head starts spinnin' 'cause I
2629,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I love you
2630,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"This is old heart, darling is weak for you"
2631,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"I love you, yes I do, yes I do"
2633,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"Ooh, I try hard to hide, my hurt inside"
2634,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,This old heart of mine always keeps me cryin'
2635,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"The way you're treating me, leaves me incomplete"
2636,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"You're here for the day, gone for the week now"
2638,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,But if you leave me a hundred times
2639,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,A hundred times I'll take you back
2640,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I'm yours whenever you want me
2641,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"I'm not too proud to shout it, tell the world about it 'cause I"
2643,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I love you
2644,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"This is old heart, darling is weak for you"
2645,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I love you
2646,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"This is old heart, darling is weak for you"
2648,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,I love you
2649,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"This is old heart, darling is weak for you"
2650,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"I love you, yes I do, yes I do"
2651,Rhythm and Blues,The Isley Brothers,This Old Heart Of Mi,"I love you, yes I do, darling is weak for you"
2653,Rhythm and Blues,Sam &amp; Dave,Soul M,Coming to you on a dusty road
2654,Rhythm and Blues,Sam &amp; Dave,Soul M,"Good loving, I got a truck load"
2655,Rhythm and Blues,Sam &amp; Dave,Soul M,"And when you get it, you got something"
2656,Rhythm and Blues,Sam &amp; Dave,Soul M,"So don't worry, 'cause I'm coming"
2658,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2659,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2660,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2661,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2662,Rhythm and Blues,Sam &amp; Dave,Soul M,And that ain't all
2664,Rhythm and Blues,Sam &amp; Dave,Soul M,Got what I got the hard way
2665,Rhythm and Blues,Sam &amp; Dave,Soul M,And I'll make better each and every day
2666,Rhythm and Blues,Sam &amp; Dave,Soul M,"So honey, don't you fret"
2667,Rhythm and Blues,Sam &amp; Dave,Soul M,'Cause you ain't seen nothing yet
2669,Rhythm and Blues,Sam &amp; Dave,Soul M,"I'm a soul man, oh"
2670,Rhythm and Blues,Sam &amp; Dave,Soul M,"I'm a soul man, play it"
2671,Rhythm and Blues,Sam &amp; Dave,Soul M,"I'm a soul man, ha"
2672,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2674,Rhythm and Blues,Sam &amp; Dave,Soul M,I was brought up on a side street
2675,Rhythm and Blues,Sam &amp; Dave,Soul M,Learned how to love before I could eat
2676,Rhythm and Blues,Sam &amp; Dave,Soul M,I was educated from good stock
2677,Rhythm and Blues,Sam &amp; Dave,Soul M,"When I start loving, oh I can't stop"
2679,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2680,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2681,Rhythm and Blues,Sam &amp; Dave,Soul M,"I'm a soul man, yeah"
2682,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2684,Rhythm and Blues,Sam &amp; Dave,Soul M,Grab the rope and I'll pull you in
2685,Rhythm and Blues,Sam &amp; Dave,Soul M,Give you hope and be your only boyfriend
2686,Rhythm and Blues,Sam &amp; Dave,Soul M,Yeah (yeah) yeah (yeah)
2688,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2689,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2690,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2691,Rhythm and Blues,Sam &amp; Dave,Soul M,I'm a soul man
2693,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Wait!
2694,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Oh yes, wait just a minute Mr. Postman"
2695,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Wait!
2696,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Wait Mr. Postman
2698,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Mr. Postman, look and see"
2699,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Oh yeah)
2700,Rhythm and Blues,The Marvelettes,Please Mr. Postm,If there's a letter in your bag for me
2701,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"(Please, please Mr. Postman)"
2702,Rhythm and Blues,The Marvelettes,Please Mr. Postm,I've been waiting a long long time
2703,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Oh yeah)
2704,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Since I heard from that gal of mine
2706,Rhythm and Blues,The Marvelettes,Please Mr. Postm,There must be some word someday
2707,Rhythm and Blues,The Marvelettes,Please Mr. Postm,From my girlfriend so far away
2708,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Please Mr. Postman look and see
2709,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"If there's a letter, a letter for me"
2711,Rhythm and Blues,The Marvelettes,Please Mr. Postm,I've been standing here waiting Mr. Postman
2712,Rhythm and Blues,The Marvelettes,Please Mr. Postm,So-o-o patiently
2713,Rhythm and Blues,The Marvelettes,Please Mr. Postm,For just a card or just a letter
2714,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Saying she's returning home to me
2715,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Please Mr. Postman
2717,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Mr. Postman, look and see"
2718,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Oh yeah)
2719,Rhythm and Blues,The Marvelettes,Please Mr. Postm,If there's a letter in your bag for me
2720,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"(Please, please Mr. Postman)"
2721,Rhythm and Blues,The Marvelettes,Please Mr. Postm,I've been waiting a long long time
2722,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Oh yeah)
2723,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Since I heard from that gal of mine
2725,Rhythm and Blues,The Marvelettes,Please Mr. Postm,So many days you passed me by
2726,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Trail of tears standing in my eye
2727,Rhythm and Blues,The Marvelettes,Please Mr. Postm,You didn't stop to make me feel better
2728,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Mr. Postman
2730,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Mr. Postman, look and see"
2731,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Is there a letter in your bag for me?
2732,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Oh yeah for me)
2733,Rhythm and Blues,The Marvelettes,Please Mr. Postm,I've been waiting such a long time
2734,Rhythm and Blues,The Marvelettes,Please Mr. Postm,Since I heard from that girlfriend of mine
2736,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2737,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2738,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Wait a minute, wait a minute, oh yeah"
2739,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2740,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2741,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2742,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Check it and see, one more time for me"
2744,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2745,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2746,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Wait a minute, wait a minute, oh yeah"
2747,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2748,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Mr. Postman, oh yeah"
2749,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"(Wait a minute, wait a minute Mr. Postman)"
2750,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Deliver the letter, the sooner the better"
2752,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2753,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2754,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"Wait a minute, wait a minute, oh yeah"
2755,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2756,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2757,Rhythm and Blues,The Marvelettes,Please Mr. Postm,(Mr. Postman)
2758,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute, oh yeah"
2759,Rhythm and Blues,The Marvelettes,Please Mr. Postm,"You gotta wait a minute, wait a minute"
2761,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Do you like good music
2762,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,That sweet soul music
2763,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Just as long as it's swingin'
2764,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2766,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"We got heels on the floor, ya'll"
2767,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,We're going to a go go
2768,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Ah dancin to the music
2769,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2771,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Spotlight on Lou Rawls y'all
2772,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Ah don't he look tall y'all
2773,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Singin' loves a hurtin' thing now
2774,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2776,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Spotlight on Sam and Dave now
2777,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Ah don't they look boss y'all
2778,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Singin' hold on I'm comin'
2779,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2781,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Spotlight on Wilson Pickett
2782,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,That wicked picket Pickett
2783,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Singin Mustang Sally
2784,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2786,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Spotlight on Otis Redding now
2787,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Singing fa fa fa fa fa fa fa fa
2788,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Fa fa fa fa fa fa fa fa
2789,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2791,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,Spotlight on James Brown now
2792,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"He's the king of them all, yeah"
2793,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"He's the king of them all, yeah"
2794,Rhythm and Blues,Conley Arthur,Sweet Soul Mus,"Oh yeah, oh yeah"
2796,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,I believe any dream that I want to
2797,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,That ain't the only way of keeping hope alive
2798,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,And if by chance I give birth to my visions
2799,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,Life is so fantastic it will come as no surprise
2800,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,'Cause everyday is adventures in paradise
2801,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,Woven well through the fabrics of time
2803,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,"I believe I am free, let it free me"
2804,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,That ain't the only way of getting past the jive
2805,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,And every day something magical passes
2806,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,"Sunshine on my body, rainbows bloomin' in the sky"
2807,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,'Cause everyday is adventures in paradise
2808,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,It is real if it's only in your mind
2809,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,In your mind
2811,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,It is real if it's only in your mind
2812,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,In your mind
2813,Rhythm and Blues,Minnie Riperton,Adventures In Paradi,Step this way for another adventure in paradise
2815,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"I said-a hip, hop, the hippie, the hippie"
2816,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,To the hip hip hop-a you don't stop the rock
2817,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"It to the bang-bang boogie, say up jump the boogie"
2818,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"To the rhythm of the boogie, the beat"
2820,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Now what you hear is not a test, I'm rappin' to the beat"
2821,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"And me, the groove and my friends are gonna try to move your feet"
2822,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,See I am Wonder Mike and I'd like to say hello
2823,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"To the black, to the white, the red and the brown, the purple and yellow"
2825,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,But first I gotta bang bang the boogie to the boogie
2826,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Say up jump the boogie to the bang bang boogie
2827,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Let's rock, you don't stop"
2828,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Rock the riddle that will make your body rock
2830,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Well, so far youve heard my voice, but I brought two friends along"
2831,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"And next on the mic is my man Hank: come on, Hank, sing that song"
2833,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Check it out: I'm the C-a-s-an-the-o-v-a, and the rest is f-l-y"
2834,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Y'see I go by the code of the doctor of the mix and these reasons, I'll tell ya why:"
2835,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Y'see I'm six-foot-one and I'm tons of fun, and I dress to a T"
2836,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Y'see I got more clothes than Muhammad Ali and I dress so viciously
2837,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"I got bodyguards, I got two big cars that definitely ain't the wack"
2838,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,I got a Lincoln Continental and a sunroof Cadillac
2840,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"So after school, I take a dip in the pool which is really on the wall"
2841,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"I got a color TV, so I can see the Knicks play basketball"
2842,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Hear me talkin' 'bout checkbooks, credit cards, more money than a sucker could ever spend"
2843,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"But I wouldn't give a sucker or a bum from the rucker, not a dime till I made it again"
2845,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Y'go hotel, motel, whatcha gonna do today? (Say what?)"
2846,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Y'say I'm gonna get a fly girl gonna get some spankin', drive off in a def OJ"
2847,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Everybody go hotel, motel, Holiday Inn"
2848,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Say if your girl starts actin' up, then you take her friend"
2850,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Master Gee, am I mellow?"
2851,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"It's on you, so what you gonna do?"
2853,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Well, it's on n on n on on n on"
2854,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,The beat don't stop until the break of dawn
2855,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"I said m-a-s, t-e-r, a g with a double e"
2856,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,I said I go by the unforgettable name of the man they call the Master Gee
2858,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Well, my name is known all over the world"
2859,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,By all the foxy ladies and the pretty girls
2860,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,I'm goin down in history
2861,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,As the baddest rapper there ever could be
2863,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Now I'm feelin' the highs and ya feelin' the lows
2864,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,The beat starts gettin' into your toes
2865,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Ya start poppin' ya fingers and stompin' your feet
2866,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,And movin' your body while you're sittin' in your seat
2868,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"And then, damn, ya start doin' the Freak"
2869,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"I said damn, right outta your seat"
2870,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Then ya throw your hands high in the air
2871,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Ya rockin' to the rhythm, shake your derriere"
2872,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Ya rockin' to the beat without a care
2873,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,With the sure shot MCs for the affair
2875,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"Now, I'm not as tall as the rest of the gang"
2876,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,But I rap to the beat just the same
2877,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,I got a little face and a pair of brown eyes
2878,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,"All I'm here to do, ladies, is hypnotize"
2880,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Singin' on n n on n on n on
2881,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,The beat don't stop until the break of dawn
2882,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Singin' on n n on n on on n on
2883,Rhythm and Blues,The Sugar Hill Gang,Rapper's Delig,Like a hot buttered a pop da pop da pop dibbie dibbie
