,genre,artist,song,lyrics
2117,Christian,The Katinas,Draw Me Clo,And no one else will do
2118,Christian,The Katinas,Draw Me Clo,'Cause nothing else can take Your place
2119,Christian,The Katinas,Draw Me Clo,To feel the warmth of Your embrace
2121,Christian,The Katinas,Draw Me Clo,Help me find a way
2122,Christian,The Katinas,Draw Me Clo,Bring me back to You
2124,Christian,The Katinas,Draw Me Clo,You're all I want
2125,Christian,The Katinas,Draw Me Clo,You're all I've ever needed
2126,Christian,The Katinas,Draw Me Clo,You're all I want
2127,Christian,The Katinas,Draw Me Clo,Help me know You are near
2129,Christian,The Katinas,Draw Me Clo,You're all I want
2130,Christian,The Katinas,Draw Me Clo,You're all I've ever needed
2131,Christian,The Katinas,Draw Me Clo,You're all I want
2132,Christian,The Katinas,Draw Me Clo,Help me know You are near
2133,Christian,The Katinas,Draw Me Clo,Help me know You are near
2134,Christian,The Katinas,Draw Me Clo,Help me know You are near
2136,Christian,The Katinas,Draw Me Clo,"You're all I want, oh yes you are"
2137,Christian,The Katinas,Draw Me Clo,You're all I've all I've ever needed
2138,Christian,The Katinas,Draw Me Clo,You're all I want help me know You're near
2139,Christian,The Katinas,Draw Me Clo,Help me know You are near
2141,Christian,The Katinas,Draw Me Clo,"Don't you ever leave, don't you ever leave me"
2142,Christian,The Katinas,Draw Me Clo,Help me know You are near
2143,Christian,The Katinas,Draw Me Clo,Don't you ever leave me Jesus
2144,Christian,The Katinas,Draw Me Clo,Help me know You are near
2146,Christian,"Phillips, Craig &amp; Dean",Your Na,As morning dawns and evening fades
2147,Christian,"Phillips, Craig &amp; Dean",Your Na,You inspire songs of praise
2148,Christian,"Phillips, Craig &amp; Dean",Your Na,That rise from earth to touch Your heart
2149,Christian,"Phillips, Craig &amp; Dean",Your Na,and glorify Your Name
2151,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a strong and mighty tower
2152,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a shelter like no other
2153,Christian,"Phillips, Craig &amp; Dean",Your Na,"Your Name, let the nations sing it louder"
2154,Christian,"Phillips, Craig &amp; Dean",Your Na,'Cause nothing has the power to save
2155,Christian,"Phillips, Craig &amp; Dean",Your Na,But Your Name
2157,Christian,"Phillips, Craig &amp; Dean",Your Na,"Jesus, in Your Name we pray"
2158,Christian,"Phillips, Craig &amp; Dean",Your Na,Come and fill our hearts today
2159,Christian,"Phillips, Craig &amp; Dean",Your Na,"Lord, give us strength to live for You"
2160,Christian,"Phillips, Craig &amp; Dean",Your Na,and glorify Your Name
2162,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a strong and mighty tower
2163,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a shelter like no other
2164,Christian,"Phillips, Craig &amp; Dean",Your Na,"Your Name, let the nations sing it louder"
2165,Christian,"Phillips, Craig &amp; Dean",Your Na,'Cause nothing has the power to save but
2166,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name
2168,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a strong and mighty tower
2169,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a shelter like no other
2170,Christian,"Phillips, Craig &amp; Dean",Your Na,"Your Name, let the nations sing it louder"
2171,Christian,"Phillips, Craig &amp; Dean",Your Na,'Cause nothing has the power to save but
2172,Christian,"Phillips, Craig &amp; Dean",Your Na,(Nothing has the power)
2174,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a strong and mighty tower
2175,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name is a shelter like no other
2176,Christian,"Phillips, Craig &amp; Dean",Your Na,"Your Name, let the nations sing it louder"
2177,Christian,"Phillips, Craig &amp; Dean",Your Na,'Cause nothing has the power to save but
2178,Christian,"Phillips, Craig &amp; Dean",Your Na,Your Name
2180,Christian,Bebo Norman,I Will Lift My Ey,I WILL LIFT MY EYES
2181,Christian,Bebo Norman,I Will Lift My Ey,By Bebo Norman
2183,Christian,Bebo Norman,I Will Lift My Ey,"God, my God, I cry out"
2184,Christian,Bebo Norman,I Will Lift My Ey,Your beloved needs You now
2185,Christian,Bebo Norman,I Will Lift My Ey,"God, be near calm my fear and take my doubt"
2186,Christian,Bebo Norman,I Will Lift My Ey,Your kindness is what pulls me up
2187,Christian,Bebo Norman,I Will Lift My Ey,Your love is all that draws me in
2189,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Maker
2190,Christian,Bebo Norman,I Will Lift My Ey,of the mountains I can't climb
2191,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Calmer
2192,Christian,Bebo Norman,I Will Lift My Ey,of the oceans raging wild
2193,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Healer
2194,Christian,Bebo Norman,I Will Lift My Ey,of the hurt I hold inside
2195,Christian,Bebo Norman,I Will Lift My Ey,"I will lift my eyes, lift my eyes to You"
2197,Christian,Bebo Norman,I Will Lift My Ey,"God, my God, let mercy sing"
2198,Christian,Bebo Norman,I Will Lift My Ey,her melody over me
2199,Christian,Bebo Norman,I Will Lift My Ey,"and God, right here all I bring"
2200,Christian,Bebo Norman,I Will Lift My Ey,is all of me
2201,Christian,Bebo Norman,I Will Lift My Ey,Your kindness is what pulls me up
2202,Christian,Bebo Norman,I Will Lift My Ey,Your love is all that draws me in
2204,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Maker
2205,Christian,Bebo Norman,I Will Lift My Ey,of the mountains I can't climb
2206,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Calmer
2207,Christian,Bebo Norman,I Will Lift My Ey,of the oceans raging wild
2208,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Healer
2209,Christian,Bebo Norman,I Will Lift My Ey,of the hurt I hold inside
2210,Christian,Bebo Norman,I Will Lift My Ey,"I will lift my eyes, lift my eyes to You"
2212,Christian,Bebo Norman,I Will Lift My Ey,'Cause You are and You were and You will be forever
2213,Christian,Bebo Norman,I Will Lift My Ey,the Lover I need to save me
2214,Christian,Bebo Norman,I Will Lift My Ey,"'Cause You fashioned the earth and You hold it together, God"
2215,Christian,Bebo Norman,I Will Lift My Ey,so hold me now
2217,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Maker
2218,Christian,Bebo Norman,I Will Lift My Ey,of the mountains I can't climb
2219,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Calmer
2220,Christian,Bebo Norman,I Will Lift My Ey,of the oceans raging wild
2221,Christian,Bebo Norman,I Will Lift My Ey,I will lift my eyes to the Healer
2222,Christian,Bebo Norman,I Will Lift My Ey,of the hurt I hold inside
2223,Christian,Bebo Norman,I Will Lift My Ey,"I will lift my eyes, lift my eyes to You"
2224,Christian,Bebo Norman,I Will Lift My Ey,"I will lift my eyes, lift my eyes to You"
2226,Christian,Bebo Norman,I Will Lift My Ey,"God, my God, I cry out"
2227,Christian,Bebo Norman,I Will Lift My Ey,Your beloved needs You now
2229,Christian,Britt Nicole,Walk on the Wat,You look around and staring back at you
2230,Christian,Britt Nicole,Walk on the Wat,Another wave of doubt
2231,Christian,Britt Nicole,Walk on the Wat,Will it pull you under
2232,Christian,Britt Nicole,Walk on the Wat,You wonder
2234,Christian,Britt Nicole,Walk on the Wat,What if I'm overtaken
2235,Christian,Britt Nicole,Walk on the Wat,What if I never make it
2237,Christian,Britt Nicole,Walk on the Wat,What if no one's there
2238,Christian,Britt Nicole,Walk on the Wat,Will you hear my prayer?
2239,Christian,Britt Nicole,Walk on the Wat,When you take that first step
2240,Christian,Britt Nicole,Walk on the Wat,Into the unknown
2242,Christian,Britt Nicole,Walk on the Wat,You know that he won't let you go
2243,Christian,Britt Nicole,Walk on the Wat,So what are you waiting for
2244,Christian,Britt Nicole,Walk on the Wat,What do you have to lose
2245,Christian,Britt Nicole,Walk on the Wat,Your insecurities
2247,Christian,Britt Nicole,Walk on the Wat,They try to hold to you
2248,Christian,Britt Nicole,Walk on the Wat,But you know you're made for more
2250,Christian,Britt Nicole,Walk on the Wat,So don't be afraid to move
2251,Christian,Britt Nicole,Walk on the Wat,Your faith is all it takes
2252,Christian,Britt Nicole,Walk on the Wat,And you can walk on the water too
2253,Christian,Britt Nicole,Walk on the Wat,So get out and let your fear fall to the ground
2255,Christian,Britt Nicole,Walk on the Wat,"No time to waste, don't wait"
2256,Christian,Britt Nicole,Walk on the Wat,"And don't you turn around, and miss out on"
2257,Christian,Britt Nicole,Walk on the Wat,Everything you were made for
2258,Christian,Britt Nicole,Walk on the Wat,"Gotta be, I know you're not sure, more"
2260,Christian,Britt Nicole,Walk on the Wat,"So you play it safe, you try to run away"
2261,Christian,Britt Nicole,Walk on the Wat,If you take that first step
2262,Christian,Britt Nicole,Walk on the Wat,Into the unknown
2263,Christian,Britt Nicole,Walk on the Wat,He won't let you go
2265,Christian,Britt Nicole,Walk on the Wat,So what are you waiting for
2266,Christian,Britt Nicole,Walk on the Wat,What do you have to lose
2267,Christian,Britt Nicole,Walk on the Wat,Your insecurities
2268,Christian,Britt Nicole,Walk on the Wat,They try to hold to you
2269,Christian,Britt Nicole,Walk on the Wat,But you know you're made for more
2270,Christian,Britt Nicole,Walk on the Wat,So don't be afraid to move
2271,Christian,Britt Nicole,Walk on the Wat,Your faith is all it takes
2272,Christian,Britt Nicole,Walk on the Wat,And you can walk on the water too
2273,Christian,Britt Nicole,Walk on the Wat,"Step out, even when it's storming"
2274,Christian,Britt Nicole,Walk on the Wat,"Step out, even when you're broken"
2275,Christian,Britt Nicole,Walk on the Wat,"Step out, even when your heart is telling you"
2276,Christian,Britt Nicole,Walk on the Wat,Telling you to give up
2277,Christian,Britt Nicole,Walk on the Wat,"Step out, when your hope is stolen"
2278,Christian,Britt Nicole,Walk on the Wat,"Step out, you can't see where you're going"
2279,Christian,Britt Nicole,Walk on the Wat,You don't have to be afraid
2280,Christian,Britt Nicole,Walk on the Wat,"So what are waiting, what are you waiting for"
2281,Christian,Britt Nicole,Walk on the Wat,So what are you waiting for
2282,Christian,Britt Nicole,Walk on the Wat,What do you have to lose
2283,Christian,Britt Nicole,Walk on the Wat,Your insecurities
2284,Christian,Britt Nicole,Walk on the Wat,They try to hold to you
2285,Christian,Britt Nicole,Walk on the Wat,But you know you're made for more
2286,Christian,Britt Nicole,Walk on the Wat,So don't be afraid to move
2287,Christian,Britt Nicole,Walk on the Wat,Your faith is all it takes
2288,Christian,Britt Nicole,Walk on the Wat,And you can walk on the water
2289,Christian,Britt Nicole,Walk on the Wat,Walk on the water too
2291,Christian,Chris And Conrad,Lead Me To The Cro,Savior I come*
2292,Christian,Chris And Conrad,Lead Me To The Cro,I quiet my soul remember
2293,Christian,Chris And Conrad,Lead Me To The Cro,Redemptions hill
2294,Christian,Chris And Conrad,Lead Me To The Cro,Where Your blood was spilled
2295,Christian,Chris And Conrad,Lead Me To The Cro,"For my ransom, yeah, yeah"
2296,Christian,Chris And Conrad,Lead Me To The Cro,"Oh, everything I once held dear"
2297,Christian,Chris And Conrad,Lead Me To The Cro,I count it all as lost
2299,Christian,Chris And Conrad,Lead Me To The Cro,And lead me to the cross
2300,Christian,Chris And Conrad,Lead Me To The Cro,Where Your love poured out
2301,Christian,Chris And Conrad,Lead Me To The Cro,And Bring me to my knees
2302,Christian,Chris And Conrad,Lead Me To The Cro,Lord I lay me down
2303,Christian,Chris And Conrad,Lead Me To The Cro,And rid me of myself
2304,Christian,Chris And Conrad,Lead Me To The Cro,I belong to You
2305,Christian,Chris And Conrad,Lead Me To The Cro,"Oh lead me, oh lead me, lead me to the cross"
2307,Christian,Chris And Conrad,Lead Me To The Cro,You were as I
2308,Christian,Chris And Conrad,Lead Me To The Cro,Tempted and trialed
2309,Christian,Chris And Conrad,Lead Me To The Cro,You are
2310,Christian,Chris And Conrad,Lead Me To The Cro,The word became flesh
2311,Christian,Chris And Conrad,Lead Me To The Cro,Bore my sin and death (bore my sin and death)
2312,Christian,Chris And Conrad,Lead Me To The Cro,Now you're risen
2313,Christian,Chris And Conrad,Lead Me To The Cro,"Oh, everything I once held dear"
2314,Christian,Chris And Conrad,Lead Me To The Cro,I count it all as lost
2316,Christian,Chris And Conrad,Lead Me To The Cro,And lead me to the cross
2317,Christian,Chris And Conrad,Lead Me To The Cro,Where Your love poured out
2318,Christian,Chris And Conrad,Lead Me To The Cro,And Bring me to my knees
2319,Christian,Chris And Conrad,Lead Me To The Cro,Lord I lay me down
2320,Christian,Chris And Conrad,Lead Me To The Cro,And rid me of myself
2321,Christian,Chris And Conrad,Lead Me To The Cro,I belong to You
2322,Christian,Chris And Conrad,Lead Me To The Cro,"Oh lead me, oh lead me, lead me to your heart"
2323,Christian,Chris And Conrad,Lead Me To The Cro,Lead me to your heart
2324,Christian,Chris And Conrad,Lead Me To The Cro,"Lead me to your heart, yeah, yeah"
2325,Christian,Chris And Conrad,Lead Me To The Cro,"Lead me to your heart, oh, yeah, yeah, yeah"
2327,Christian,Chris And Conrad,Lead Me To The Cro,And lead me to the cross
2328,Christian,Chris And Conrad,Lead Me To The Cro,Where Your love poured out
2329,Christian,Chris And Conrad,Lead Me To The Cro,And Bring me to my knees
2330,Christian,Chris And Conrad,Lead Me To The Cro,Lord I lay me down
2331,Christian,Chris And Conrad,Lead Me To The Cro,And rid me of myself
2332,Christian,Chris And Conrad,Lead Me To The Cro,I belong to You
2333,Christian,Chris And Conrad,Lead Me To The Cro,"Oh lead me, lead me, lead me, lead me, yeah, "
2334,Christian,Chris And Conrad,Lead Me To The Cro,"Lead me to the cross, the cross "
2335,Christian,Chris And Conrad,Lead Me To The Cro,"Lead me to the cross, yeah oh"
2337,Christian,Matt Maher,Your Grace Is Enou,"Great is Your faithfulness, O God of Jacob"
2338,Christian,Matt Maher,Your Grace Is Enou,You wrestle with the sinner's restless heart
2339,Christian,Matt Maher,Your Grace Is Enou,You lead me by still waters into mercy
2341,Christian,Matt Maher,Your Grace Is Enou,Where nothing can keep us apart.
2342,Christian,Matt Maher,Your Grace Is Enou,"So, remember Your people"
2344,Christian,Matt Maher,Your Grace Is Enou,Remember Your children
2346,Christian,Matt Maher,Your Grace Is Enou,"Remember Your promise, O God."
2347,Christian,Matt Maher,Your Grace Is Enou,For Your grace is enough.
2348,Christian,Matt Maher,Your Grace Is Enou,"Yes, Your grace is enough"
2350,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough for me
2351,Christian,Matt Maher,Your Grace Is Enou,"Great is Your love and justice, God of Jacob"
2353,Christian,Matt Maher,Your Grace Is Enou,You use the weak to lead the strong
2354,Christian,Matt Maher,Your Grace Is Enou,You lead us in the song of Your salvation
2355,Christian,Matt Maher,Your Grace Is Enou,and all Your people sing along.
2356,Christian,Matt Maher,Your Grace Is Enou,"So, remember Your people"
2357,Christian,Matt Maher,Your Grace Is Enou,Remember Your children
2358,Christian,Matt Maher,Your Grace Is Enou,"Remember Your promise, O God."
2359,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough.
2360,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough
2361,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough for me
2362,Christian,Matt Maher,Your Grace Is Enou,"Yeah, Your grace is enough."
2363,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough
2364,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough for me
2365,Christian,Matt Maher,Your Grace Is Enou,Remember Your people
2366,Christian,Matt Maher,Your Grace Is Enou,Remember Your children
2367,Christian,Matt Maher,Your Grace Is Enou,"Remember Your promise, O God."
2368,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough.
2369,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough
2370,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough for me
2371,Christian,Matt Maher,Your Grace Is Enou,"Yeah, Your grace is enough"
2372,Christian,Matt Maher,Your Grace Is Enou,Heaven reaches out to us
2373,Christian,Matt Maher,Your Grace Is Enou,Your grace is enough for me
2374,Christian,Matt Maher,Your Grace Is Enou,God I sing your grace is enough
2375,Christian,Matt Maher,Your Grace Is Enou,I'm covered in Your love
2376,Christian,Matt Maher,Your Grace Is Enou,"Your grace is enough for me, for me"
2377,Christian,Matt Maher,Your Grace Is Enou,It's enough for me
2379,Christian,Mark Schultz,He's My S,Mark Schultz
2380,Christian,Mark Schultz,He's My S,Miscellaneous
2381,Christian,Mark Schultz,He's My S,He's My Son
2382,Christian,Mark Schultz,He's My S,I'm down on my knees again tonight 
2383,Christian,Mark Schultz,He's My S,I'm hoping this prayer will turnout right 
2384,Christian,Mark Schultz,He's My S,See there is a boy that needs your help 
2385,Christian,Mark Schultz,He's My S,I've done all that I can do myself 
2386,Christian,Mark Schultz,He's My S,His mother is tired 
2387,Christian,Mark Schultz,He's My S,I'm sure you can understand 
2388,Christian,Mark Schultz,He's My S,Each night as he sleeps 
2389,Christian,Mark Schultz,He's My S,She goes in to hold his hand 
2390,Christian,Mark Schultz,He's My S,And she tries not to cry 
2391,Christian,Mark Schultz,He's My S,As the tears fill her eyes 
2392,Christian,Mark Schultz,He's My S,Chorus:
2393,Christian,Mark Schultz,He's My S,Can you hear me? 
2394,Christian,Mark Schultz,He's My S,Am I getting through tonight? 
2395,Christian,Mark Schultz,He's My S,Can you see him? 
2396,Christian,Mark Schultz,He's My S,Can you make him feel all right? 
2397,Christian,Mark Schultz,He's My S,If you can hear me 
2398,Christian,Mark Schultz,He's My S,Let me take his place somehow 
2399,Christian,Mark Schultz,He's My S,"See, he's not just anyone "
2400,Christian,Mark Schultz,He's My S,He's my son 
2402,Christian,Mark Schultz,He's My S,Sometimes late at night I watch him sleep 
2403,Christian,Mark Schultz,He's My S,I dream of the boy he'd like to be 
2404,Christian,Mark Schultz,He's My S,I try to be strong and see him through But God who he needs right now is You Let him grow old Live life without fear 
2405,Christian,Mark Schultz,He's My S,What would I be Living without him here 
2406,Christian,Mark Schultz,He's My S,He's so tired and he's scared 
2407,Christian,Mark Schultz,He's My S,Let him know that You're there 
2408,Christian,Mark Schultz,He's My S,repeat chorus 
2409,Christian,Mark Schultz,He's My S,Can you hear me? Can you see him? Please don't leave him He's my son.
2411,Christian,Casting Crowns,Lifeso,Empty hands held high
2412,Christian,Casting Crowns,Lifeso,Such small sacrifice
2413,Christian,Casting Crowns,Lifeso,If not joined with my life
2414,Christian,Casting Crowns,Lifeso,I sing in vain tonight
2416,Christian,Casting Crowns,Lifeso,May the words I say
2417,Christian,Casting Crowns,Lifeso,And the things I do
2418,Christian,Casting Crowns,Lifeso,Make my lifesong sing
2419,Christian,Casting Crowns,Lifeso,Bring a smile to You
2421,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2422,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2423,Christian,Casting Crowns,Lifeso,I want to sign Your name
2424,Christian,Casting Crowns,Lifeso,To the end of this day
2425,Christian,Casting Crowns,Lifeso,Knowing that my heart was true
2426,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2428,Christian,Casting Crowns,Lifeso,"Lord, I give my life"
2429,Christian,Casting Crowns,Lifeso,A living sacrifice
2430,Christian,Casting Crowns,Lifeso,To reach a world in need
2431,Christian,Casting Crowns,Lifeso,To be Your hands and feet
2433,Christian,Casting Crowns,Lifeso,So may the words I say
2434,Christian,Casting Crowns,Lifeso,And the things I do
2435,Christian,Casting Crowns,Lifeso,Make my lifesong sing
2436,Christian,Casting Crowns,Lifeso,Bring a smile to You
2438,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2439,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2440,Christian,Casting Crowns,Lifeso,I want to sign Your name
2441,Christian,Casting Crowns,Lifeso,To the end of this day
2442,Christian,Casting Crowns,Lifeso,Knowing that my heart was true
2443,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2445,Christian,Casting Crowns,Lifeso,"Hallelujah, Hallelujah,"
2446,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2447,Christian,Casting Crowns,Lifeso,"Hallelujah, Hallelujah,"
2448,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2449,Christian,Casting Crowns,Lifeso,"Hallelujah, Hallelujah,"
2450,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2452,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2453,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2454,Christian,Casting Crowns,Lifeso,I want to sign Your name
2455,Christian,Casting Crowns,Lifeso,To the end of this day
2456,Christian,Casting Crowns,Lifeso,Knowing that my heart was true
2457,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2459,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2460,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2461,Christian,Casting Crowns,Lifeso,I want to sign Your name
2462,Christian,Casting Crowns,Lifeso,To the end of this day
2463,Christian,Casting Crowns,Lifeso,Knowing that my heart was true
2464,Christian,Casting Crowns,Lifeso,Let my lifesong sing to You
2466,Christian,Matthew West,You Are Everythi,I'm the one with two left feet standing on a lonely street
2467,Christian,Matthew West,You Are Everythi,I can't even walk a straight line
2468,Christian,Matthew West,You Are Everythi,And every time you look at me I'm spinning like an autumn leaf
2469,Christian,Matthew West,You Are Everythi,Bound to hit bottom some time
2471,Christian,Matthew West,You Are Everythi,Where would I be without someone to save me
2472,Christian,Matthew West,You Are Everythi,Someone who won't let me fall?
2474,Christian,Matthew West,You Are Everythi,You are everything that I live for
2475,Christian,Matthew West,You Are Everythi,Everything that I can't believe is happening
2476,Christian,Matthew West,You Are Everythi,You're standing right in front of me with arms wide open
2477,Christian,Matthew West,You Are Everythi,All I know is everyday is filled with hope
2479,Christian,Matthew West,You Are Everythi,'Cause You are everything that I breathe for
2480,Christian,Matthew West,You Are Everythi,And I can't help but breathe
2481,Christian,Matthew West,You Are Everythi,You in and breathe again feeling all this life within
2482,Christian,Matthew West,You Are Everythi,Every single beat of my heart
2484,Christian,Matthew West,You Are Everythi,"I'm the one with big mistakes, big regrets"
2485,Christian,Matthew West,You Are Everythi,And bigger breaks than I'd ever care to confess
2486,Christian,Matthew West,You Are Everythi,"Oh, but You're the one who looks at me"
2487,Christian,Matthew West,You Are Everythi,And sees what I was meant to be more than just a beautiful mess
2489,Christian,Matthew West,You Are Everythi,Oh where would I be without someone to save me
2490,Christian,Matthew West,You Are Everythi,Someone who won't let me fall?
2492,Christian,Matthew West,You Are Everythi,You are everything that I live for
2493,Christian,Matthew West,You Are Everythi,Everything that I can't believe is happening
2494,Christian,Matthew West,You Are Everythi,You're standing right in front of me with arms wide open
2495,Christian,Matthew West,You Are Everythi,All I know is everyday is filled with hope
2497,Christian,Matthew West,You Are Everythi,'Cause You are everything that I breathe for
2498,Christian,Matthew West,You Are Everythi,And I can't help but breathe
2499,Christian,Matthew West,You Are Everythi,You in and breathe again feeling all this life within
2500,Christian,Matthew West,You Are Everythi,Every single beat of my heart
2502,Christian,Matthew West,You Are Everythi,You're everything good in my life
2503,Christian,Matthew West,You Are Everythi,Everything honest and true
2504,Christian,Matthew West,You Are Everythi,And all of those stars hanging up in the sky
2505,Christian,Matthew West,You Are Everythi,Could never shine brighter than You
2507,Christian,Matthew West,You Are Everythi,You are everything that I live for
2508,Christian,Matthew West,You Are Everythi,Everything that I can't believe is happening
2509,Christian,Matthew West,You Are Everythi,You're standing right in front of me with arms wide open
2510,Christian,Matthew West,You Are Everythi,All I know is everyday is filled with hope
2512,Christian,Matthew West,You Are Everythi,'Cause You are everything that I breathe for
2513,Christian,Matthew West,You Are Everythi,And I can't help but breathe
2514,Christian,Matthew West,You Are Everythi,You in and breathe again feeling all this life within
2515,Christian,Matthew West,You Are Everythi,Every single beat of my heart
2517,Christian,Matthew West,You Are Everythi,"You are, oh You are"
2518,Christian,Matthew West,You Are Everythi,"Jesus, You are"
2519,Christian,Matthew West,You Are Everythi,You are everything
2521,Christian,MercyMe,Spoken F,Take this world from me
2522,Christian,MercyMe,Spoken F,I don't need it anymore
2523,Christian,MercyMe,Spoken F,I am finally free
2524,Christian,MercyMe,Spoken F,My heart is spoken for
2526,Christian,MercyMe,Spoken F,Oh and I praise You
2527,Christian,MercyMe,Spoken F,Oh and I worship You
2529,Christian,MercyMe,Spoken F,Covered by Your love divine
2530,Christian,MercyMe,Spoken F,Child of the risen Lord
2531,Christian,MercyMe,Spoken F,"To hear You say, ""This one's mine"""
2532,Christian,MercyMe,Spoken F,My heart is spoken for
2534,Christian,MercyMe,Spoken F,Now I have a peace
2535,Christian,MercyMe,Spoken F,I've never known before
2536,Christian,MercyMe,Spoken F,I find myself complete
2537,Christian,MercyMe,Spoken F,My heart is spoken for
2539,Christian,MercyMe,Spoken F,Oh and I praise You
2540,Christian,MercyMe,Spoken F,Oh and I worship You
2542,Christian,MercyMe,Spoken F,Covered by Your love divine
2543,Christian,MercyMe,Spoken F,Child of the risen Lord
2544,Christian,MercyMe,Spoken F,"To hear You say, ""This one's mine"""
2545,Christian,MercyMe,Spoken F,My heart is spoken for
2547,Christian,MercyMe,Spoken F,By the power of the cross
2548,Christian,MercyMe,Spoken F,You've taken what was lost
2549,Christian,MercyMe,Spoken F,And made it fully Yours
2550,Christian,MercyMe,Spoken F,And I have been redeemed
2551,Christian,MercyMe,Spoken F,By You who spoke to me
2552,Christian,MercyMe,Spoken F,Now I am spoken for
2554,Christian,MercyMe,Spoken F,Covered by Your love divine
2555,Christian,MercyMe,Spoken F,Child of the risen Lord
2556,Christian,MercyMe,Spoken F,"To hear You say, ""This one's mine"""
2557,Christian,MercyMe,Spoken F,"My heart is spoken for, yeah"
2559,Christian,MercyMe,Spoken F,Covered by Your love divine
2560,Christian,MercyMe,Spoken F,Child of the risen Lord
2561,Christian,MercyMe,Spoken F,"To hear You say, ""This one's mine"""
2562,Christian,MercyMe,Spoken F,My heart is spoken for
2564,Christian,MercyMe,Spoken F,Take this world from me
2565,Christian,MercyMe,Spoken F,I don't need it anymore
2567,Christian,David Crowder Band,How He Lov,"And He is jealous from me, loves like a hurricane, I am a tree"
2568,Christian,David Crowder Band,How He Lov,Bending beneath the weight of His wind and mercy
2569,Christian,David Crowder Band,How He Lov,When all of a sudden I am unaware of these afflictions
2570,Christian,David Crowder Band,How He Lov,Eclipsed by glory and I realize just how beautiful You are
2571,Christian,David Crowder Band,How He Lov,And how great Your affections are for me
2573,Christian,David Crowder Band,How He Lov,"And oh, how He loves us, oh"
2574,Christian,David Crowder Band,How He Lov,"Oh, how He loves us, how He loves us all"
2576,Christian,David Crowder Band,How He Lov,"And He is jealous from me, loves like a hurricane, I am a tree"
2577,Christian,David Crowder Band,How He Lov,Bending beneath the weight of His wind and mercy
2578,Christian,David Crowder Band,How He Lov,When all of a sudden I am unaware of these afflictions
2579,Christian,David Crowder Band,How He Lov,Eclipsed by glory and I realize just how beautiful You are
2580,Christian,David Crowder Band,How He Lov,And how great Your affections are for me
2582,Christian,David Crowder Band,How He Lov,"Oh, how He loves, yeah, He loves us"
2583,Christian,David Crowder Band,How He Lov,"Oh, how He loves us, oh, how He loves us"
2584,Christian,David Crowder Band,How He Lov,"Oh, how He loves"
2586,Christian,David Crowder Band,How He Lov,And we are His portion and He is our prize
2587,Christian,David Crowder Band,How He Lov,Drawn to redemption by the grace in His eyes
2588,Christian,David Crowder Band,How He Lov,"If His grace is an ocean, we're all sinking"
2590,Christian,David Crowder Band,How He Lov,And heaven meets earth like an unforeseen kiss
2591,Christian,David Crowder Band,How He Lov,And my heart turns violently inside of my chest
2592,Christian,David Crowder Band,How He Lov,I don't have time to maintain these regrets
2593,Christian,David Crowder Band,How He Lov,When I think about the way
2595,Christian,David Crowder Band,How He Lov,"Oh, how He loves us, oh"
2596,Christian,David Crowder Band,How He Lov,"Oh, how He loves us, how He loves all"
